calibration_risk_norm,neighbor_error_rate_norm,predicted_assurance_risk
0.5798319327731092,0.025210084033613446,0.7668061317310086
0.5882352941176471,0.025210084033613446,0.770938987657905
0.5966386554621849,0.025210084033613446,0.7750200879255029
0.6050420168067226,0.025210084033613446,0.7790493157385986
0.6134453781512604,0.025210084033613446,0.7830265849484835
0.6218487394957983,0.025210084033613446,0.7869518393512451
0.6302521008403361,0.025210084033613446,0.7908250519657055
0.6386554621848739,0.025210084033613446,0.7946462242931327
0.6470588235294117,0.025210084033613446,0.7984153855607973
0.6554621848739496,0.025210084033613446,0.8021325919514238
0.6638655462184874,0.025210084033613446,0.8057979258205247
0.6722689075630252,0.025210084033613446,0.8094114949035554
0.680672268907563,0.025210084033613446,0.8129734315147747
0.6890756302521008,0.025210084033613446,0.8164838917396248
0.6974789915966386,0.025210084033613446,0.8199430546223984
0.7058823529411764,0.025210084033613446,0.8233511213508756
0.7142857142857143,0.025210084033613446,0.8267083144395609
0.7226890756302521,0.025210084033613446,0.8300148769130739
0.7310924369747899,0.025210084033613446,0.8332710714911774
0.7394957983193277,0.025210084033613446,0.8364771797768525
0.7478991596638656,0.025210084033613446,0.8396335014487672
0.7563025210084033,0.025210084033613446,0.8427403534593968
0.7647058823529411,0.025210084033613446,0.8457980692399975
0.7731092436974789,0.025210084033613446,0.8488069979135495
0.7815126050420168,0.025210084033613446,0.8517675035167209
0.7899159663865546,0.025210084033613446,0.8546799642318306
0.7983193277310924,0.025210084033613446,0.8575447716297148
0.8067226890756303,0.025210084033613446,0.8603623299243383
0.8151260504201681,0.025210084033613446,0.8631330552399166
0.8235294117647058,0.025210084033613446,0.8658573748912565
0.8319327731092436,0.025210084033613446,0.8685357266779504
0.8403361344537815,0.025210084033613446,0.8711685581930008
0.8487394957983193,0.025210084033613446,0.8737563261463892
0.8571428571428571,0.025210084033613446,0.8762994957040465
0.8655462184873949,0.025210084033613446,0.8787985398426177
0.8739495798319328,0.025210084033613446,0.881253938720373
0.8823529411764706,0.025210084033613446,0.8836661790645461
0.8907563025210083,0.025210084033613446,0.886035753575347
0.8991596638655461,0.025210084033613446,0.8883631603468375
0.907563025210084,0.025210084033613446,0.8906489023048164
0.9159663865546218,0.025210084033613446,0.892893486661817
0.9243697478991596,0.025210084033613446,0.8950974243892805
0.9327731092436974,0.025210084033613446,0.8972612297069202
0.9411764705882353,0.025210084033613446,0.8993854195892708
0.9495798319327731,0.025210084033613446,0.9014705132893676
0.9579831932773109,0.025210084033613446,0.9035170318794769
0.9663865546218487,0.025210084033613446,0.9055254978087662
0.9747899159663865,0.025210084033613446,0.9074964344777721
0.9831932773109243,0.025210084033613446,0.9094303658295023
0.9915966386554621,0.025210084033613446,0.9113278159569852
1.0,0.025210084033613446,0.9131893087270475
0.0,0.03361344537815126,0.3982086737305835
0.008403361344537815,0.03361344537815126,0.40376092548332804
0.01680672268907563,0.03361344537815126,0.409337934761238
0.025210084033613446,0.03361344537815126,0.41493836784768556
0.03361344537815126,0.03361344537815126,0.420560867234425
0.04201680672268907,0.03361344537815126,0.4262040528612659
0.05042016806722689,0.03361344537815126,0.4318665234039094
0.058823529411764705,0.03361344537815126,0.43754685760756207
0.06722689075630252,0.03361344537815126,0.44324361566377607
0.07563025210084033,0.03361344537815126,0.4489553406278091
0.08403361344537814,0.03361344537815126,0.4546805598736405
0.09243697478991596,0.03361344537815126,0.46041778658364646
