calibration_risk_norm,numerical_confidence,predicted_assurance_risk
0.8655462184873949,0.5,0.968607259433229
0.8739495798319328,0.5,0.9697235638032042
0.8823529411764706,0.5,0.9708013697586618
0.8907563025210083,0.5,0.9718419211929588
0.8991596638655461,0.5,0.9728464276981151
0.907563025210084,0.5,0.9738160650860186
0.9159663865546218,0.5,0.9747519759358302
0.9243697478991596,0.5,0.9756552701641179
0.9327731092436974,0.5,0.9765270256144826
0.9411764705882353,0.5,0.9773682886636625
0.9495798319327731,0.5,0.9781800748413334
0.9579831932773109,0.5,0.9789633694610106
0.9663865546218487,0.5,0.9797191282596719
0.9747899159663865,0.5,0.9804482780438937
0.9831932773109243,0.5,0.981151717340482
0.9915966386554621,0.5,0.9818303170497338
1.0,0.5,0.9824849210996319
0.0,0.5042016806722689,0.3968349247684044
0.008403361344537815,0.5042016806722689,0.4057826393694713
0.01680672268907563,0.5042016806722689,0.4147933617045891
0.025210084033613446,0.5042016806722689,0.4238614478020158
0.03361344537815126,0.5042016806722689,0.4329811015971639
0.04201680672268907,0.5042016806722689,0.44214638904657233
0.05042016806722689,0.5042016806722689,0.45135125301568174
0.058823529411764705,0.5042016806722689,0.4605895288646476
0.06722689075630252,0.5042016806722689,0.46985496064970966
0.07563025210084033,0.5042016806722689,0.4791412178516381
0.08403361344537814,0.5042016806722689,0.48844191253758856
0.09243697478991596,0.5042016806722689,0.4977506168583938
0.10084033613445378,0.5042016806722689,0.507060880779968
0.1092436974789916,0.5042016806722689,0.5163662499451452
0.11764705882352941,0.5042016806722689,0.5256602835609626
0.12605042016806722,0.5042016806722689,0.5349365722061389
0.13445378151260504,0.5042016806722689,0.5441887554543056
0.14285714285714285,0.5042016806722689,0.553410539210402
0.15126050420168066,0.5042016806722689,0.5625957126605197
0.15966386554621848,0.5042016806722689,0.571738164739334
0.1680672268907563,0.5042016806722689,0.5808319000240305
0.1764705882352941,0.5042016806722689,0.5898710539692504
0.18487394957983191,0.5042016806722689,0.5988499074039614
0.19327731092436973,0.5042016806722689,0.6077629002182087
0.20168067226890757,0.5042016806722689,0.6166046441753205
0.21008403361344538,0.5042016806722689,0.6253699347932222
0.2184873949579832,0.5042016806722689,0.6340537622469463
0.226890756302521,0.5042016806722689,0.6426513212530834
0.23529411764705882,0.5042016806722689,0.6511580199057181
0.24369747899159663,0.5042016806722689,0.659569487442191
0.25210084033613445,0.5042016806722689,0.667881580925734
0.26050420168067223,0.5042016806722689,0.6760903908405473
0.2689075630252101,0.5042016806722689,0.684192245603106
0.2773109243697479,0.5042016806722689,0.6921837150013375
0.2857142857142857,0.5042016806722689,0.7000616125807222
0.29411764705882354,0.5042016806722689,0.7078229970032542
0.3025210084033613,0.5042016806722689,0.7154651724115283
0.31092436974789917,0.5042016806722689,0.7229856878359352
0.31932773109243695,0.5042016806722689,0.7303823356880187
0.3277310924369748,0.5042016806722689,0.7376531493874607
0.3361344537815126,0.5042016806722689,0.744796400173898
0.3445378151260504,0.5042016806722689,0.7518105931578407
0.3529411764705882,0.5042016806722689,0.7586944626673613
0.36134453781512604,0.5042016806722689,0.7654469669489777
0.36974789915966383,0.5042016806722689,0.7720672822822844
0.37815126050420167,0.5042016806722689,0.7785547965684249
0.38655462184873945,0.5042016806722689,0.7849091024524804
0.3949579831932773,0.5042016806722689,0.7911299900393244
0.40336134453781514,0.5042016806722689,0.7972174392614872
0.4117647058823529,0.5042016806722689,0.8031716119561526
0.42016806722689076,0.5042016806722689,0.8089928437066118
0.42857142857142855,0.5042016806722689,0.8146816355013712
0.4369747899159664,0.5042016806722689,0.8202386452617055
0.4453781512605042,0.5042016806722689,0.8256646792858167
0.453781512605042,0.5042016806722689,0.8309606836549358
0.4621848739495798,0.5042016806722689,0.8361277356437444
0.47058823529411764,0.5042016806722689,0.8411670351744347
0.4789915966386554,0.5042016806722689,0.8460798963506033
0.48739495798319327,0.5042016806722689,0.8508677391040314
0.49579831932773105,0.5042016806722689,0.8555320809842631
0.5042016806722689,0.5042016806722689,0.8600745291177947
0.5126050420168067,0.5042016806722689,0.8644967723606438
0.5210084033613445,0.5042016806722689,0.86880057366512
0.5294117647058824,0.5042016806722689,0.8729877626787557
0.5378151260504201,0.5042016806722689,0.8770602285906381
0.5462184873949579,0.5042016806722689,0.8810199132377723
0.5546218487394958,0.5042016806722689,0.8848688044816524
0.5630252100840336,0.5042016806722689,0.8886089298629172
0.5714285714285714,0.5042016806722689,0.892242350539803
0.5798319327731092,0.5042016806722689,0.8957711555141266
0.5882352941176471,0.5042016806722689,0.8991974561466832
